MOTOR 1,,,,,,,
,,,,,,,
Condition,Time (s),X (m/s2),Y (m/s2),Z (m/s2),R (m/s2),Theta (deg),Phi (deg)
,2.2201669,-0.659223,-2.295315,8.792427,9.110972,15.195482,253.975739
,2.2223139,-0.405583,-2.003391,9.175279,9.400203,12.559048,258.555237
,2.2244611,-0.448654,-2.118246,9.467203,9.711653,12.882521,258.041229
,2.2266083,-0.247657,-2.022533,9.309277,9.52967,12.34635,263.018951
,2.2287555,-0.788435,-1.639682,9.37149,9.546466,10.986807,244.319595
,2.2309024,-0.802792,-1.826322,9.476774,9.684482,11.88788,246.271255
,2.2330499,-0.429512,-2.075176,10.065409,10.286073,11.889356,258.306274
,2.2351968,-0.348156,-1.725823,10.175478,10.326666,9.816282,258.594604
,2.237344,-0.831506,-1.462613,9.864411,10.00686,9.679081,240.381454
,2.2394912,-0.601795,-1.912464,9.787841,9.991071,11.576157,252.532776
,2.2416384,-0.37687,-1.735395,9.462418,9.627615,10.62925,257.747528
,2.2437856,-0.611366,-1.582254,9.48156,9.632096,10.142977,248.873993
,2.2459328,-0.515653,-1.864607,9.71127,9.902092,11.266469,254.541321
,2.2480798,-0.577867,-1.625325,9.634701,9.787905,10.150692,250.427704
,2.2502272,-0.391227,-1.304687,9.653843,9.749459,8.030989,253.307983
,2.2523742,-0.501296,-1.261616,9.739985,9.834138,7.934765,248.329865
,2.2545214,-0.577867,-1.400399,9.773484,9.8902,8.811044,247.576797
,2.2566686,-0.329013,-0.979263,9.77827,9.832689,6.030849,251.428665
,2.2588158,-0.285942,-1.079761,9.893126,9.955982,6.441686,255.167419
,2.2609627,-0.893719,-1.156332,10.213763,10.31779,8.142975,232.29985
,2.2631102,-0.558724,-1.462613,10.548759,10.66432,8.442478,249.092941
,2.2652571,-0.333799,-1.170689,10.563115,10.63303,6.574024,254.085541
,2.2674043,-0.865005,-0.046062,10.941181,10.975418,4.526752,183.048141
,2.2695515,-0.821935,-1.003191,9.912268,9.996751,7.454168,230.671539
,2.2716987,-0.022732,-1.409971,9.424132,9.529051,8.510178,269.076355
,2.2738457,-0.807578,-0.907478,10.199407,10.271494,6.792116,228.333649
,2.2759931,-0.592224,-2.161317,9.88834,10.139097,12.769201,254.676468
,2.2781401,-0.769292,-1.654039,10.256834,10.417788,10.084653,245.056885
,2.2802873,-0.869791,-1.697109,10.065409,10.244471,10.728255,242.864258
,2.2824345,-0.333799,-1.878964,9.658628,9.845356,11.176742,259.926483
,2.2845817,-0.329013,-1.998605,9.194421,9.414885,12.423671,260.651733
,2.2867289,-0.190229,-2.156531,8.629715,8.897122,14.082948,264.958954
,2.2888761,-0.094516,-2.47717,8.739784,9.084555,15.835584,267.814941
,2.291023,-0.597009,-2.376671,9.050852,9.376721,15.149551,255.899307
,2.2931705,-0.659223,-2.276173,9.170493,9.471721,14.488662,253.847977
,2.2953174,-0.759721,-2.247459,9.433703,9.727436,14.11606,251.322906
,2.2974646,-0.467797,-2.55374,9.055637,9.420456,15.997486,259.619568
,2.2996118,-0.223729,-2.213959,9.548559,9.80442,13.118282,264.229645
,2.301759,-0.721436,-2.056033,9.538987,9.784683,12.866964,250.664673
,2.303906,-0.333799,-2.127818,9.132208,9.382763,13.270741,261.084442
,2.3060534,-0.242871,-1.768894,9.385847,9.554167,10.770807,262.182098
,2.3082004,-0.582652,-1.515255,9.696914,9.831867,9.504066,248.967041
,2.3103478,-0.587438,-1.462613,10.285548,10.405615,8.712306,248.117828
,2.3124948,-0.592224,-1.266401,10.376475,10.470231,7.673324,244.937195
,2.314642,-0.434297,-1.007977,10.26162,10.320148,6.104994,246.690689
,2.3167889,-0.951147,-0.720838,10.376475,10.44488,6.560975,217.157089
,2.3189363,-0.668794,-0.816551,10.424332,10.47763,5.781571,230.680893
,2.3210833,-0.424726,-0.821336,10.520044,10.560602,5.02309,242.655807
,2.3232305,-0.807578,-0.907478,10.386046,10.456847,6.67115,228.333649
,2.3253777,-0.53001,-0.797408,10.85504,10.897185,5.040767,236.389359
,2.3275249,-0.439083,-0.893121,10.510473,10.557486,5.409105,243.819992
,2.3296721,-0.539581,-0.816551,9.629914,9.679523,5.803262,236.543045
,2.3318193,-0.45344,-1.419542,9.720842,9.834403,8.715575,252.285126
,2.3339663,-0.558724,-1.419542,9.993624,10.109391,8.679282,248.515671
,2.3361137,-0.620937,-1.500898,9.821341,9.954747,9.390696,247.524597
,2.3382607,-0.396012,-1.878964,9.467203,9.659983,11.465818,258.09848
,2.3404078,-0.601795,-1.802394,9.376275,9.566886,11.456451,251.53653
,2.342555,-0.2668,-2.161317,9.189635,9.444145,13.331807,262.96283
,2.3447022,-0.386441,-2.14696,9.208778,9.463634,13.327097,259.796326
,2.3468492,-0.573081,-2.204388,8.85464,9.142887,14.425341,255.427246
,2.3489966,-0.357727,-2.075176,9.213564,9.451141,12.873956,260.219238
,2.3511436,-0.496511,-2.041676,9.285348,9.520119,12.750724,256.331696
,2.3532908,-0.553938,-2.079961,9.510274,9.750815,12.752906,255.087051
,2.355438,-0.34337,-2.089532,9.883554,10.107852,12.092822,260.66806
,2.3575852,-0.922433,-1.486541,9.787841,9.942963,10.134032,238.179443
,2.3597322,-0.702293,-1.788037,9.515059,9.707041,11.414111,248.556412
,2.3618796,-0.386441,-1.730609,9.605987,9.768281,10.458841,257.412476
,2.3640265,-0.620937,-1.620539,9.586843,9.742653,10.260691,249.034805
,2.366174,-0.539581,-1.768894,9.534202,9.711907,10.977431,253.036255
,2.3683209,-0.348156,-1.735395,9.625129,9.786517,10.41977,258.655884
,2.3704681,-0.568295,-1.362114,9.821341,9.931619,8.546241,247.353348
,2.3726153,-0.405583,-1.735395,9.696914,9.859322,10.413953,256.845367
,2.3747625,-0.415155,-1.615754,9.672985,9.815786,9.785185,255.590027
,2.3769095,-0.740579,-1.491327,9.37149,9.518263,10.074935,243.591446
,2.3790569,-0.372084,-1.711466,9.759128,9.915046,10.174421,257.734406
,2.3812039,-0.45344,-1.472184,9.993624,10.111649,8.762665,252.88092
,2.3833511,-0.802792,-1.3334,10.027123,10.147199,8.823074,238.949387
,2.3854983,-0.319442,-1.400399,10.266405,10.3664,7.964569,257.150269
,2.3876455,-0.534796,-0.768694,10.175478,10.218476,5.258032,235.172897
,2.3897924,-0.731007,-0.830908,10.00798,10.068984,6.310189,228.659668
,2.3919399,-0.496511,-1.03669,10.419546,10.482757,6.295257,244.408463
,2.3940868,-0.486939,-0.706481,10.352547,10.388043,4.73793,235.423584
,2.3962343,-0.831506,-0.548555,10.663614,10.710041,5.33682,213.41333
,2.3983812,-0.759721,-0.917049,10.577473,10.644299,6.42361,230.36026
,2.4005284,-0.707079,-1.060619,9.912268,9.993895,7.327961,236.309937
,2.4026754,-0.649651,-1.14676,9.907482,9.994764,7.577585,240.468002
,2.4048228,-0.214158,-1.319044,10.031909,10.120521,7.587498,260.778015
,2.4069698,-0.501296,-1.031905,10.515259,10.577656,6.226426,244.089661
,2.4091172,-0.82672,-1.395614,9.773484,9.907179,9.423437,239.358765
,2.4112642,-0.247657,-1.654039,9.538987,9.684496,9.944632,261.484436
,2.4134114,-0.553938,-1.515255,9.299706,9.43861,9.841828,249.918884
,2.4155586,-0.597009,-1.945963,8.878569,9.108906,12.912372,252.944321
,2.4177058,-0.463011,-2.362314,9.055637,9.370137,14.886649,258.910675
,2.4198527,-0.477368,-2.357528,8.912068,9.230968,15.104272,258.553131
,2.4220002,-0.687936,-2.266601,9.084352,9.388087,14.614202,253.116425
,2.4241471,-0.45344,-2.582454,9.041281,9.41379,16.172098,260.041229
,2.4262941,-0.501296,-2.448456,8.194221,8.566884,16.961767,258.429169
,2.4284415,-0.34337,-2.14696,9.089137,9.345574,13.453124,260.913452
,2.4305887,-0.113659,-2.682952,9.270991,9.652069,16.153759,267.574219
,2.4327357,-0.314656,-2.166103,8.596215,8.870509,14.285547,261.734802
,2.4348831,-0.798006,-1.577468,9.471989,9.635549,10.571923,243.166153
,2.4370301,-0.955933,-1.797608,9.811769,10.02078,11.722724,241.996826
,2.439177,-0.405583,-1.912464,10.347761,10.530821,10.69877,258.026459
,2.4413245,-0.740579,-1.505684,9.969695,10.109914,9.553659,243.809479
,2.4434714,-0.798006,-1.094118,9.940982,10.032798,7.757421,233.89447
,2.4456189,-0.697508,-1.017548,10.113265,10.188231,6.954828,235.570175
,2.4477661,-0.467797,-1.261616,9.730413,9.823007,7.873125,249.655624
,2.449913,-0.285942,-0.955334,10.55833,10.605317,5.395466,253.336975
,2.4520605,-0.45344,-1.328615,10.524831,10.618046,7.597604,251.155853
,2.4542074,-0.597009,-0.505484,10.893325,10.921376,4.107419,220.254364
,2.4563544,-0.702293,-0.610768,10.228121,10.27038,5.199422,221.012711
,2.4585018,-0.309871,-1.065404,9.921839,9.983686,6.380855,253.783035
,2.4606488,-0.788435,-0.888335,10.476974,10.544086,6.467902,228.409592
,2.462796,-0.491725,-0.538983,10.505688,10.530991,3.972615,227.625183
,2.4649434,-0.625723,-0.778266,10.429117,10.476818,5.469559,231.200821
,2.4670904,-0.702293,-0.893121,10.103694,10.167375,6.416004,231.820755
,2.4692373,-0.242871,-0.917049,10.275977,10.319674,5.274478,255.166336
,2.4713848,-0.731007,-0.912264,10.146765,10.213884,6.572114,231.294403
,2.4735317,-0.510868,-1.237687,9.577272,9.670419,7.9588,247.571136
,2.4756792,-0.309871,-1.711466,10.04148,10.190999,9.826753,259.737457
,2.4778261,-0.544367,-1.567897,9.730413,9.870947,9.679771,250.853226
,2.4799733,-0.989432,-1.610968,9.328419,9.518066,11.456726,238.442383
,2.4821203,-0.439083,-2.075176,9.227921,9.468562,12.945097,258.053101
,2.4842677,-0.338584,-2.233102,8.715857,9.003751,14.528018,261.378448
,2.4864147,-0.362513,-1.993819,9.270991,9.48989,12.330112,259.69516
,2.4885621,-0.515653,-2.438884,8.926425,9.267962,15.602951,258.061768
,2.4907091,-0.506082,-2.266601,9.002995,9.297716,14.464673,257.413574
,2.4928563,-0.582652,-2.190031,9.232706,9.506764,13.790871,255.1017
,2.4950035,-0.285942,-2.44367,9.280562,9.601152,14.847957,263.325958
,2.4971507,-0.314656,-2.25703,9.48156,9.751573,13.514493,262.063446
,2.4992976,-0.778864,-2.065604,8.96471,9.232517,13.833884,249.340378
,2.5014451,-0.644866,-2.280958,9.007781,9.314437,14.742924,254.213501
,2.503592,-0.463011,-2.079961,9.443274,9.680705,12.715816,257.450256
,2.5057392,-0.520439,-1.835893,9.577272,9.765526,11.268374,254.173035
,2.5078864,-0.314656,-2.123032,9.59163,9.828816,12.612726,261.569519
,2.5100336,-0.486939,-1.735395,9.639486,9.806549,10.591023,254.326263
,2.5121806,-0.491725,-1.682752,9.687343,9.844697,10.257833,253.710861
,2.514328,-0.357727,-1.491327,9.735199,9.855259,8.952495,256.51123
,2.516475,-0.625723,-1.462613,9.6682,9.798206,9.343906,246.838181
,2.5186224,-0.659223,-1.438685,10.252048,10.37347,8.77503,245.382172
,2.5207694,-0.463011,-1.161117,10.476974,10.551282,6.803916,248.259689
,2.5229166,-0.817149,-0.864407,10.256834,10.325579,6.61518,226.609802
,2.5250635,-0.692722,-1.141975,10.424332,10.50955,7.301406,238.758987
,2.527211,-0.381655,-0.797408,10.888539,10.924368,4.641652,244.423309
,2.5293579,-0.817149,-0.261416,10.721042,10.755315,4.575302,197.740112
,2.5315053,-0.582652,-0.754337,10.500902,10.544072,5.18648,232.317398
,2.5336523,-0.477368,-0.687338,10.591829,10.624837,4.517483,235.21936
,2.5357995,-0.71665,-0.538983,10.587044,10.624951,4.841367,216.94635
,2.5379467,-0.515653,-0.940978,10.826326,10.87937,5.660154,241.277374
,2.5400939,-0.735793,-1.534397,10.180264,10.321508,9.489619,244.380783
,2.5422409,-0.668794,-1.223331,10.113265,10.208916,7.849305,241.33461
,2.5443883,-0.12323,-1.390828,10.323833,10.417827,7.702375,264.936707
,2.5465353,-0.659223,-1.252044,9.993624,10.0933,8.058881,242.232437
,2.5486825,-0.472582,-1.826322,9.256635,9.446908,11.518954,255.492249
,2.5508296,-0.099302,-1.788037,9.175279,9.348405,11.043912,266.821228
,2.5529768,-0.764507,-1.658824,9.543773,9.716983,10.834417,245.256317
,2.555124,-0.405583,-2.419742,9.232706,9.553141,14.88181,260.484863
,2.5572712,-0.606581,-2.3336,8.864211,9.186287,15.216822,255.429367
,2.5594182,-0.601795,-2.481955,8.672786,9.040988,16.408087,256.370636
,2.5615656,-0.539581,-2.893521,8.615358,9.104285,18.86252,259.436859
,2.5637126,-0.501296,-2.845664,8.237292,8.729381,19.329874,260.009186
,2.5658598,-0.372084,-2.85045,8.203793,8.692855,19.310614,262.562927
,2.5680068,-0.247657,-3.003591,8.739784,9.244822,19.025991,265.286407
,2.5701542,-0.228515,-2.620739,8.873783,9.255513,16.512762,265.016724
,2.5723011,-0.745364,-2.3671,8.720642,9.066881,15.885043,252.521561
,2.5744486,-0.520439,-2.271387,9.625129,9.90319,13.609475,257.094696
,2.5765955,-0.137587,-2.682952,10.079765,10.431626,14.923665,267.064331
,2.5787427,-0.496511,-1.697109,9.15135,9.320618,10.936087,253.692505
,2.5808899,-1.104288,-1.170689,9.424132,9.560556,9.690794,226.671844
,2.5830371,-0.71665,-1.673181,9.826126,9.993292,10.494563,246.813766
,2.5851841,-0.094516,-1.462613,10.40519,10.507908,8.017851,266.302582
,2.5873315,-0.903291,-0.730409,11.099108,11.159733,5.974943,218.95932
,2.5894785,-0.53001,-0.73998,11.089537,11.126828,4.692229,234.387909
,2.5916257,-0.281157,-0.203988,10.577473,10.583175,1.880864,215.962082
,2.5937729,-0.644866,-0.113061,10.433903,10.454423,3.590469,189.94429
,2.5959201,-0.472582,-0.419342,10.883754,10.902077,3.322309,221.583984
,2.5980673,-0.654437,-0.136989,10.869397,10.889942,3.520032,191.822662
,2.6002145,-0.573081,0.198006,10.773684,10.790731,3.221121,160.939377
,2.6023614,-0.740579,-0.213559,10.768898,10.796445,4.093808,196.085892
,2.6045089,-0.573081,-0.744766,10.295119,10.337919,5.215451,232.422516
,2.6066558,-0.64008,-0.778266,9.873982,9.925267,5.827024,230.564606
,2.608803,-0.506082,-1.204188,10.079765,10.164047,7.383656,247.204529
,2.6109502,-0.37687,-1.534397,10.017552,10.141389,8.963066,256.2005
,2.6130974,-0.577867,-1.582254,9.572487,9.719566,9.980204,249.93692
,2.6152444,-0.458226,-1.764109,9.113065,9.293547,11.310173,255.439255
,2.6173918,-0.252443,-1.984248,9.314062,9.526423,12.120471,262.749573
,2.6195388,-0.649651,-2.261816,9.041281,9.342517,14.58925,253.974579
,2.621686,-0.367298,-2.027319,9.146564,9.375744,12.694372,259.730865
,2.6238332,-0.553938,-2.051247,9.304491,9.544004,12.863221,254.887772
,2.6259804,-0.381655,-2.161317,9.328419,9.583128,13.239537,259.985687
,2.6281273,-0.573081,-2.166103,9.467203,9.728739,13.315343,255.180908
,2.6302748,-0.616152,-2.213959,9.223135,9.505129,13.991302,254.447952
,2.6324217,-0.620937,-2.07039,9.007781,9.263487,13.493505,253.305313
,2.6345689,-0.620937,-2.032105,9.361918,9.600028,12.787668,253.008743
,2.6367161,-0.300299,-2.376671,9.227921,9.533796,14.552761,262.798676
,2.6388633,-0.429512,-2.123032,9.299706,9.548626,13.111299,258.562836
,2.6410105,-0.56351,-2.161317,9.002995,9.275924,13.933299,255.386871
,2.6431577,-0.391227,-1.893321,9.156136,9.35802,11.922876,258.325012
,2.6453047,-0.501296,-2.075176,9.079565,9.327173,13.231543,256.419342
,2.6474519,-0.472582,-1.902892,9.041281,9.251437,12.235737,256.052795
,2.6495991,-0.553938,-1.505684,9.476774,9.611617,9.608648,249.801514
,2.6517463,-0.539581,-1.395614,9.639486,9.754926,8.823319,248.862167
,2.6538935,-0.549153,-1.228116,10.271192,10.358919,7.462008,245.908173
,2.6560407,-0.759721,-0.969691,10.060623,10.135759,6.980755,231.92247
,2.6581876,-0.534796,-0.55334,9.993624,10.023209,4.403265,225.976364
,2.6603351,-0.649651,-0.677767,10.663614,10.704863,5.03143,226.213379
,2.662482,-0.893719,-0.998405,10.912468,10.994431,7.000509,228.166794
,2.6646292,-0.735793,-0.783051,11.108679,11.160524,5.524851,226.782166
,2.6667764,-0.649651,-0.060419,11.223535,11.242483,3.32702,185.313324
,2.6689236,-0.807578,0.135793,11.582458,11.611371,4.044236,170.455109
,2.6710706,-1.032503,-0.500698,10.33819,10.401679,6.333666,205.870422
,2.673218,0.015553,-0.792623,9.682557,9.714958,4.680777,271.124146
,2.675365,-0.501296,-0.519841,10.237692,10.263131,4.034976,226.040405
,2.6775122,-0.692722,-1.429113,10.539187,10.658175,8.569443,244.139526
,2.6796594,-0.654437,-1.835893,10.232906,10.416869,10.783884,250.380478
,2.6818066,-0.836291,-1.601397,9.572487,9.741476,10.687709,242.425247
,2.6839538,-0.491725,-1.77368,9.620343,9.794832,10.831038,254.504791
,2.686101,-0.104088,-2.592025,9.026923,9.392272,16.033346,267.700409
,2.6882479,-0.491725,-2.213959,8.213364,8.520725,15.436132,257.477753
,2.6903951,-0.199801,-2.481955,8.601001,8.954174,16.145691,265.397552
,2.6925423,-0.53001,-2.55374,8.672786,9.056474,16.737572,258.275116
,2.6946895,-0.305085,-2.812165,8.993423,9.427779,17.459721,263.80835
,2.6968367,-0.391227,-2.735595,9.960124,10.336373,15.506635,261.861115
,2.6989839,-1.180858,-2.218745,8.787642,9.140017,15.961436,241.977249
,2.7011309,-0.573081,-2.209173,8.620144,8.91716,14.829528,255.457474
,2.7032783,-0.45344,-2.3336,8.950353,9.260675,14.874535,259.003937
,2.7054253,-0.616152,-2.156531,9.443274,9.705962,13.360495,254.054611
,2.7075725,-0.577867,-2.166103,9.850055,10.101955,12.822014,255.062668
,2.7097197,-0.429512,-1.591825,9.730413,9.86911,9.617053,254.899857
,2.7118669,-0.544367,-1.319044,10.15155,10.25135,8.001381,247.574142
,2.7140138,-0.295514,-1.433899,9.625129,9.735836,8.648723,258.354889
,2.7161613,-0.616152,-1.07019,9.902697,9.979396,7.108209,240.069214
,2.7183082,-0.568295,-1.074976,10.26162,10.33341,6.757753,242.136429
,2.7204554,-0.352941,-0.716052,10.386046,10.416681,4.395296,243.761368
,2.7226026,-0.917647,-0.644267,10.615758,10.674806,6.029191,215.072159
,2.7247498,-0.687936,-0.548555,10.476974,10.513855,4.800528,218.568558
,2.726897,-0.458226,-0.912264,10.395618,10.445625,5.60864,243.329849
,2.7290442,-0.458226,-0.907478,10.00798,10.059481,5.800154,243.208786
,2.7311912,-0.195015,-1.03669,9.921839,9.977757,6.068794,259.346405
,2.7333384,-0.611366,-1.141975,10.07498,10.157907,7.326247,241.837234
,2.7354856,-0.305085,-1.634896,9.797412,9.937567,9.634149,259.429718
,2.7376328,-0.573081,-1.639682,9.902697,10.053874,9.948546,250.735092
,2.7397799,-0.616152,-1.706681,9.955338,10.119347,10.329578,250.149231
,2.7419271,-0.496511,-1.625325,10.04148,10.184278,9.606009,253.012924
,2.7440741,-0.888934,-1.783251,9.357133,9.566929,12.021164,243.504181
,2.7462215,-0.329013,-1.797608,9.323633,9.501041,11.089636,259.628052
,2.7483685,-0.295514,-2.089532,9.701699,9.928567,12.271876,261.950287
,2.7505157,-0.486939,-1.941177,9.754341,9.957532,11.59459,255.91806
,2.7526629,-0.458226,-1.783251,9.816555,9.987728,10.622934,255.58902
,2.7548101,-0.616152,-1.754537,9.701699,9.87831,10.850611,250.649933
,2.7569571,-0.659223,-1.778465,9.629914,9.814925,11.142368,249.661804
,2.7591045,-0.228515,-2.041676,9.921839,10.132302,11.69841,263.613739
,2.7612514,-0.405583,-2.003391,9.658628,9.872546,11.949065,258.555237
,2.7633986,-0.37687,-1.778465,9.213564,9.391205,11.161826,258.035614
,2.7655458,-0.53001,-1.821536,9.141779,9.336543,11.723496,253.776657
,2.767693,-0.329013,-2.233102,9.002995,9.281644,14.074918,261.618652
,2.7698402,-0.300299,-2.022533,9.318848,9.540531,12.375497,261.554596
,2.7719874,-0.707079,-1.965106,9.37149,9.601376,12.563115,250.210388
,2.7741344,-0.396012,-1.88375,9.534202,9.726579,11.414388,258.127838
,2.7762818,-0.396012,-1.835893,9.361918,9.548448,11.343679,257.827484
,2.7784288,-0.553938,-1.816751,9.318848,9.510434,11.51998,253.043213
,2.780576,-0.477368,-1.701895,9.692128,9.851989,10.335595,254.331619
,2.7827232,-0.477368,-1.252044,10.003195,10.092542,7.62954,249.129608
,2.7848704,-0.721436,-1.098904,9.821341,9.908925,7.62357,236.71489
,2.7870173,-0.525225,-1.299901,10.094122,10.191021,7.907382,247.99884
,2.7891648,-0.812363,-0.835693,10.204192,10.270533,6.515748,225.811035
,2.7913117,-0.515653,-0.99362,10.673185,10.731731,5.987561,242.572296
,2.7934589,-1.094716,-0.950549,10.654043,10.752236,7.749245,220.967987
,2.7956061,-0.683151,-1.228116,10.567902,10.660933,7.574814,240.914597
,2.7977533,-0.357727,-0.735195,10.390832,10.422949,4.499062,244.053635
,2.7999003,-0.687936,-0.280558,10.6684,10.694238,3.983642,202.18692
,2.8020477,-0.582652,-1.213759,9.873982,9.965351,7.764654,244.357162
,2.8041947,0.082552,-1.242473,9.510274,9.591448,7.459509,273.80127
,2.8063421,-0.702293,-0.749552,10.027123,10.079596,5.848815,226.864349
,2.8084891,-0.855434,-1.893321,9.247063,9.477584,12.662769,245.685745
,2.8106363,-0.271585,-2.118246,9.696914,9.929294,12.420194,262.693848
,2.8127835,-0.525225,-2.118246,9.572487,9.818112,12.843095,256.074219
,2.8149307,-0.415155,-2.352743,9.194421,9.499743,14.565694,259.992859
,2.8170776,-0.778864,-2.290529,8.768498,9.096138,15.424799,251.220093
,2.8192251,-0.472582,-2.534597,8.414361,8.80051,17.035793,259.438324
,2.821372,-0.271585,-2.462813,8.730213,9.075011,15.844592,263.707153
,2.8235192,-0.415155,-2.395814,9.113065,9.431873,14.939451,260.16922
,2.8256664,-0.620937,-2.328815,9.452846,9.755267,14.303846,255.070419
,2.8278136,-0.2333,-2.491527,10.390832,10.687915,13.540699,264.650574
,2.8299606,-0.754936,-1.888535,9.443274,9.659809,12.154353,248.211105
,2.832108,-0.86022,-1.510469,8.983852,9.15047,10.950586,240.338272
,2.834255,-0.726222,-1.534397,9.615558,9.764257,10.012115,244.672073
,2.8364022,-0.611366,-1.922035,9.830912,10.035677,11.594012,252.355026
,2.8385494,-0.357727,-1.266401,10.711471,10.792004,7.003955,254.226334
,2.8406966,-0.841077,-0.945763,10.491331,10.567398,6.8788,228.352966
,2.8428435,-0.807578,-0.615554,10.266405,10.3165,5.648612,217.31546
,2.844991,-0.491725,-0.55334,9.979267,10.006685,4.242379,228.374146
,2.8471379,-0.410369,-0.653839,10.084551,10.114054,4.377346,237.886368
,2.8492854,-0.67358,-0.677767,10.33819,10.382257,5.280789,225.177551
,2.8514323,-0.329013,-0.419342,10.577473,10.590894,2.884798,231.882507
,2.8535795,-0.472582,-0.448056,10.639686,10.659596,3.502523,223.473969
,2.8557265,-0.67358,-1.065404,10.07498,10.153522,7.131188,237.697739
,2.8578739,-0.620937,-0.902692,9.605987,9.668267,6.506894,235.476974
,2.8600209,-0.501296,-1.347757,9.596416,9.703553,8.522055,249.597397
,2.8621683,-0.534796,-1.577468,9.696914,9.83893,9.74669,251.272232
,2.8643153,-0.515653,-1.821536,9.567701,9.753195,11.192288,254.193878
,2.8664625,-0.721436,-1.582254,9.586843,9.743283,10.281147,245.489166
,2.8686097,-0.415155,-1.922035,9.318848,9.524048,11.915121,257.811493
,2.8707569,-0.668794,-1.855036,9.409775,9.614172,11.835629,250.174301
,2.8729038,-0.405583,-1.835893,9.352347,9.539466,11.367008,257.542389
,2.8750513,-0.553938,-1.744966,9.471989,9.647296,10.939435,252.387985
,2.8771982,-0.501296,-1.864607,9.404989,9.601139,11.601453,254.95195
,2.8793454,-0.53001,-1.682752,9.74477,9.903187,10.261975,252.517334
,2.8814926,-0.735793,-1.701895,9.725628,9.900791,10.793608,246.61937
,2.8836398,-0.577867,-1.821536,9.763913,9.949167,11.074,252.398819
,2.8857868,-0.654437,-1.673181,9.811769,9.9749,10.376364,248.637878
,2.8879342,-0.262014,-1.965106,9.749556,9.949077,11.493942,262.405365
,2.8900812,-0.496511,-1.725823,9.658628,9.824159,10.532706,253.949738
,2.8922286,-0.491725,-1.88375,9.218349,9.421692,11.925356,255.370239
,2.8943756,-0.15673,-1.725823,9.266206,9.426855,10.592844,264.810944
,2.8965228,-0.606581,-1.821536,9.156136,9.355252,11.84232,251.581985
,2.8986697,-0.391227,-1.941177,9.462418,9.667397,11.819767,258.605194
,2.9008172,-0.477368,-1.558326,9.701699,9.837644,9.536175,252.968399
,2.9029641,-0.587438,-1.438685,9.701699,9.825369,9.10021,247.789017
,2.9051116,-0.515653,-1.285544,10.07498,10.169746,7.827945,248.143448
,2.9072585,-0.534796,-1.151546,9.907482,9.988507,7.30283,245.089111
,2.9094057,-0.549153,-0.931406,9.567701,9.628603,6.447618,239.476593
,2.9115529,-0.56351,-0.864407,10.170692,10.222902,5.79312,236.899551
,2.9137001,-0.448654,-1.271187,10.7019,10.786467,7.179307,250.559967
,2.9158471,-1.176072,-1.175474,10.6014,10.731009,8.914007,224.985428
,2.9179945,-0.75015,-0.854836,10.893325,10.952534,5.960326,228.731857
,2.9201415,-0.439083,-0.529412,10.85504,10.876808,3.625526,230.328415
,2.9222887,-1.032503,-0.677767,10.386046,10.459225,6.781597,213.282135
,2.9244359,-0.305085,-1.213759,9.314062,9.397768,7.652912,255.890686
,2.9265831,-0.228515,-1.041476,9.596416,9.655469,6.340071,257.624603
,2.92873,-0.56351,-1.687538,9.878768,10.037698,10.209354,251.534592
,2.9308774,-0.295514,-2.620739,9.749556,10.099972,15.136779,263.566528
,2.9330244,-0.697508,-1.66361,9.897911,10.060952,10.328912,247.252975
,2.9351718,-0.678365,-2.094318,9.227921,9.486878,13.417864,252.052475
,2.9373188,-0.218943,-2.285744,8.993423,9.28193,14.322785,264.528534
,2.939466,-0.721436,-2.261816,8.146365,8.485254,16.247629,252.309235
,2.941613,0.197408,-2.596811,8.677571,9.059947,16.7055,274.347229
,2.9437604,-0.171087,-2.620739,9.309277,9.67265,15.754723,266.264923
,2.9459074,-0.305085,-2.539383,9.433703,9.774267,15.169245,263.149231
,2.9480548,-0.946361,-2.075176,9.562916,9.83114,13.414567,245.485153
,2.9502017,-1.018146,-2.123032,9.113065,9.412324,14.486737,244.378937
,2.9523489,-0.118445,-2.142174,9.653843,9.88937,12.52966,266.835236
,2.9544961,-0.577867,-2.113461,9.864411,10.104814,12.522968,254.70784
,2.9566433,-1.142573,-1.677967,9.577272,9.790056,11.967525,235.748001
,2.9587903,-0.333799,-1.453042,9.773484,9.886543,8.673261,257.062256
,2.9609377,-0.386441,-1.29033,9.649057,9.742618,7.946828,253.32756
,2.9630847,-0.668794,-1.390828,10.390832,10.504812,8.447967,244.318954
,2.9652319,-0.558724,-1.409971,10.333405,10.444111,8.34972,248.38324
,2.9673791,-0.429512,-0.534198,10.256834,10.279713,3.823362,231.199631
,2.9695263,-0.644866,-0.830908,10.457831,10.51059,5.74317,232.185028
,2.9716733,-0.577867,-0.897907,10.323833,10.378906,5.905048,237.23584
,2.9738207,-0.577867,-0.778266,10.271192,10.316831,5.391288,233.405899
,2.9759676,-0.467797,-0.716052,10.376475,10.411667,4.712142,236.843414
,2.9781151,-0.506082,-1.18026,10.390832,10.469887,7.045367,246.790894
,2.980262,-0.601795,-0.974477,10.175478,10.239732,6.421991,238.302307
,2.9824092,-0.262014,-1.108475,9.615558,9.682785,6.755577,256.700897
,2.9845562,-0.496511,-1.534397,9.883554,10.014266,9.267452,252.069107
,2.9867036,-0.329013,-1.855036,9.921839,10.099123,10.751474,259.942474
